1,Lezhë,1
2,Vlorë,1
3,Laçi,1
4,Durrës,1
5,Tirana,1
6,Korçë,1
7,TiziOuzu,2
8,Oran,2
9,ElEulma,2
10,Béjaïa,2
11,Chlef,2
12,Algiers,2
13,Relizane,2
14,KilambaKiaxi,3
15,Lubango,3
16,Benguela,3
17,Cabinda,3
18,SantaFe,4
19,Rosario,4
20,BuenosAires,4
21,LaPlata,4
22,Sarandí,4
23,BuenosAires,4
24,Avellaneda,4
25,Mendoza,4
26,Rosario,4
27,Cordoba,4
28,Lanús,4
29,Avellaneda,4
30,BuenosAires,4
31,VillaMercedes,4
32,BuenosAires,4
33,Yerevan,5
34,Melbourne,6
35,Paddington,6
36,Sydney,6
37,Gosford,6
38,Robina,6
39,Hindmarsh,6
40,Canberra,6
41,Newcastle,6
42,Melbourne,6
43,Perth,6
44,Sydney,6
45,Perth,6
46,Brisbane,6
47,Vienna,7
48,Altach,7
49,Bregenz,7
50,Vienna,7
51,Ried,7
52,Kapfenberg,7
53,Mattersburg,7
54,Vienna,7
55,Wattens,7
56,Vienna,7
57,Wolfsberg,7
58,Linz,7
59,Graz,7
60,Salzburg,7
61,SanktPölten,7
62,Mattersburg,7
63,Salzburg,7
64,Ritzing,7
65,HallinTirol,7
66,Leoben,7
67,Melk,7
68,Innsbruck,7
69,Pasching,7
70,KlagenfurtamWörthersee,7
71,Baku,10
72,Imishli,10
73,Baku,10
74,Dhaka,11
75,Borisov,12
76,Grodno,12
77,Brest,12
78,Minsk,12
79,Borisov,12
80,Zhodino,12
81,Minsk,12
82,Mechelen,13
83,Ostenda,13
84,Antwerp,13
85,Brussels,13
86,Lokeren,13
87,Geel,13
88,Dikmsuide,13
89,Sint-Jans-Molenbeek,13
90,Beveren,13
91,Boom,13
92,Gent,13
93,Koksijde,13
94,Lier,13
95,Brugge,13
96,Eupen,13
97,Leuven,13
98,Brussels,13
99,Antwerp,13
100,Genk,13
101,Antwerp,13
102,Aalst,13
103,Waregem,13
104,Roeselare,13
105,Sint-Truiden,13
106,Mons,13
107,Charleroi,13
108,Liège,13
109,Charleroi,13
110,LaLouvière,13
111,Mouscron,13
112,Boussu,13
113,Westerlo,13
114,LaPaz,14
115,SantaCruz,14
116,SantaCruzdelaSierra,14
117,Sarajevo,15
118,Gradačac,15
119,Zenica,15
120,BanjaLuka,15
121,Ugljevik,15
122,Orašje,15
123,Sarajevo,15
124,Bihać,15
125,Posušje,15
126,Mostar,15
127,Gaborone,16
128,SãoPaulo,17
129,Barueri,17
130,Chapecó,17
131,SãoPaulo,17
132,Manaus,17
133,Cúritiba,17
134,Natal,17
135,PôrtoAlegre,17
136,Cuiabá,17
137,SãoCaetanodoSul,17
138,PôrtoAlegre,17
139,Pelotas,17
140,Campinas,17
141,Niterói,17
142,Fortaleza,17
143,Cúritiba,17
144,SalvadordaBahia,17
145,Recife,17
146,SãoPaulo,17
147,Recife,17
148,SeteLagoas,17
149,Cariacica,17
150,Belém,17
151,SalvadordaBahia,17
152,BeloHorizonte,17
153,Campinas,17
